# Log format <Tick> <peer Type> <Total # of max TFT Slots> <Total # of max OU Slots> <Total # of used TFT Slots> <Total # of used OU Slots> <# of peers>
395;Peer_C1;48;32;13;14;5
396;Peer;12;6;10;9;6
396;Peer_C1;48;48;12;14;6
397;Peer;12;6;10;8;6
397;Peer_C1;48;48;12;14;6
398;Peer;12;6;10;8;6
398;Peer_C1;48;48;12;13;6
399;Peer;10;5;8;7;5
399;Peer_C1;48;48;8;18;6
400;Peer;10;5;8;7;5
400;Peer_C1;48;48;7;18;6
401;Peer;10;5;8;7;5
401;Peer_C1;48;48;7;21;6
402;Peer;10;5;8;7;5
402;Peer_C1;48;48;7;23;6
403;Peer;10;5;8;7;5
403;Peer_C1;48;48;7;28;6
404;Peer;10;5;8;7;5
404;Peer_C1;48;48;3;30;6
405;Peer;10;5;8;7;5
405;Peer_C1;36;44;3;25;5
406;Peer;10;5;8;7;5
406;Peer_C1;36;44;3;25;5
407;Peer;10;5;8;7;5
407;Peer_C1;36;44;3;22;5
408;Peer;10;5;8;7;5
408;Peer_C1;36;44;3;23;5
409;Peer;10;5;8;7;5
409;Peer_C1;24;40;3;16;4
410;Peer;10;5;8;7;5
410;Peer_C1;24;40;0;19;4
411;Peer;10;5;8;7;5
411;Peer_C1;24;40;0;17;4
412;Peer;12;6;8;7;6
412;Peer_C1;24;40;0;17;4
413;Peer;12;6;8;7;6
413;Peer_C1;24;40;0;17;4
414;Peer;12;6;8;7;6
414;Peer_C1;24;40;0;19;4
415;Peer;12;6;8;7;6
415;Peer_C1;24;40;0;19;4
416;Peer;12;6;8;7;6
416;Peer_C1;24;40;0;19;4
417;Peer;12;6;8;9;6
417;Peer_C1;24;40;0;19;4
418;Peer;12;6;8;9;6
418;Peer_C1;24;40;0;19;4
419;Peer;12;6;8;8;6
419;Peer_C1;24;40;0;19;4
420;Peer;12;6;8;8;6
420;Peer_C1;24;40;0;19;4
421;Peer;12;6;8;7;6
421;Peer_C1;24;40;0;19;4
422;Peer;12;6;8;7;6
422;Peer_C1;24;40;0;19;4
423;Peer;12;6;8;7;6
423;Peer_C1;24;40;4;17;4
424;Peer;14;7;8;7;7
424;Peer_C1;24;40;4;17;4
425;Peer;14;7;8;7;7
425;Peer_C1;24;40;4;20;4
426;Peer;14;7;8;7;7
426;Peer_C1;24;40;4;24;4
427;Peer;14;7;8;7;7
427;Peer_C1;24;40;4;27;4
428;Peer;14;7;8;7;7
428;Peer_C1;24;40;4;27;4
429;Peer;14;7;8;7;7
429;Peer_C1;24;40;4;27;4
430;Peer;14;7;8;7;7
430;Peer_C1;12;36;4;18;3
431;Peer;14;7;9;9;7
431;Peer_C1;12;52;4;18;4
432;Peer;14;7;9;10;7
432;Peer_C1;12;52;4;18;4
433;Peer;16;8;9;11;8
433;Peer_C1;12;52;4;18;4
434;Peer;16;8;10;9;8
434;Peer_C1;12;52;4;18;4
435;Peer;16;8;8;11;8
435;Peer_C1;12;52;4;18;4
436;Peer;16;8;8;10;8
436;Peer_C1;12;52;5;18;4
437;Peer;16;8;9;9;8
437;Peer_C1;12;52;5;18;4
438;Peer;16;8;10;8;8
438;Peer_C1;12;52;5;18;4
439;Peer;16;8;10;8;8
439;Peer_C1;12;52;5;21;4
440;Peer;16;8;10;9;8
440;Peer_C1;24;40;5;19;4
441;Peer;16;8;10;9;8
441;Peer_C1;24;40;5;17;4
442;Peer;16;8;10;9;8
442;Peer_C1;24;40;5;16;4
443;Peer;16;8;10;8;8
443;Peer_C1;24;40;5;16;4
444;Peer;16;8;10;8;8
444;Peer_C1;24;40;5;16;4
445;Peer;16;8;11;10;8
445;Peer_C1;24;40;5;16;4
446;Peer;16;8;11;10;8
446;Peer_C1;24;40;5;16;4
447;Peer;16;8;11;13;8
447;Peer_C1;24;40;6;16;4
448;Peer;16;8;10;12;8
448;Peer_C1;24;40;6;16;4
449;Peer;16;8;12;10;8
449;Peer_C1;24;40;6;16;4
450;Peer;16;8;13;11;8
450;Peer_C1;24;40;6;16;4
451;Peer;16;8;11;9;8
451;Peer_C1;24;40;6;16;4
452;Peer;16;8;12;9;8
452;Peer_C1;24;40;6;16;4
453;Peer;16;8;12;9;8
453;Peer_C1;24;40;0;18;4
454;Peer;16;8;12;10;8
454;Peer_C1;24;40;0;18;4
455;Peer;16;8;12;11;8
455;Peer_C1;24;40;0;18;4
456;Peer;16;8;12;10;8
456;Peer_C1;36;28;0;14;4
457;Peer;16;8;13;9;8
457;Peer_C1;36;28;0;15;4
458;Peer;16;8;13;11;8
458;Peer_C1;36;28;0;14;4
459;Peer;18;9;13;10;9
459;Peer_C1;36;28;0;14;4
460;Peer;18;9;14;9;9
460;Peer_C1;36;28;0;14;4
461;Peer;18;9;14;10;9
461;Peer_C1;36;28;0;13;4
462;Peer;18;9;14;10;9
462;Peer_C1;36;28;2;16;4
463;Peer;16;8;11;9;8
463;Peer_C1;36;28;6;20;4
464;Peer;16;8;13;9;8
464;Peer_C1;36;28;6;20;4
465;Peer;16;8;13;10;8
465;Peer_C1;36;28;6;21;4
466;Peer;16;8;14;10;8
466;Peer_C1;36;44;11;23;5
467;Peer;16;8;14;10;8
467;Peer_C1;36;44;11;22;5
468;Peer;18;9;14;10;9
468;Peer_C1;36;44;10;21;5
469;Peer;18;9;14;10;9
469;Peer_C1;36;44;10;22;5
470;Peer;18;9;13;11;9
470;Peer_C1;36;44;13;23;5
471;Peer;18;9;13;11;9
471;Peer_C1;36;44;12;26;5
472;Peer;18;9;12;12;9
472;Peer_C1;24;40;10;14;4
473;Peer;18;9;11;13;9
473;Peer_C1;24;40;10;13;4
474;Peer;16;8;11;10;8
474;Peer_C1;24;40;10;14;4
475;Peer;18;9;11;10;9
475;Peer_C1;24;40;10;14;4
476;Peer;18;9;11;11;9
476;Peer_C1;24;40;10;16;4
477;Peer;18;9;11;11;9
477;Peer_C1;24;40;10;15;4
478;Peer;18;9;11;12;9
478;Peer_C1;24;40;10;15;4
479;Peer;18;9;8;13;9
479;Peer_C1;24;40;12;15;4
480;Peer;18;9;10;13;9
480;Peer_C1;24;40;11;15;4
481;Peer;18;9;11;14;9
481;Peer_C1;24;40;12;14;4
482;Peer;18;9;10;13;9
482;Peer_C1;24;56;12;13;5
483;Peer;18;9;9;14;9
483;Peer_C1;24;56;13;12;5
484;Peer;18;9;10;17;9
484;Peer_C1;24;56;13;14;5
485;Peer;18;9;11;16;9
485;Peer_C1;24;56;13;13;5
486;Peer;18;9;11;16;9
486;Peer_C1;24;56;12;14;5
487;Peer;18;9;11;16;9
487;Peer_C1;24;56;12;14;5
488;Peer;18;9;11;16;9
488;Peer_C1;24;56;12;16;5
489;Peer;18;9;11;15;9
489;Peer_C1;24;56;12;16;5
490;Peer;18;9;12;15;9
490;Peer_C1;24;56;12;19;5
491;Peer;16;8;12;12;8
491;Peer_C1;36;44;13;15;5
492;Peer;16;8;12;12;8
492;Peer_C1;36;44;13;20;5
493;Peer;16;8;12;12;8
493;Peer_C1;36;44;13;19;5
494;Peer;16;8;12;12;8
494;Peer_C1;36;44;13;17;5
495;Peer;16;8;12;12;8
495;Peer_C1;36;44;13;18;5
496;Peer;16;8;12;12;8
496;Peer_C1;36;44;14;18;5
497;Peer;18;9;12;12;9
497;Peer_C1;36;44;14;24;5
498;Peer;18;9;12;12;9
498;Peer_C1;36;44;14;24;5
499;Peer;18;9;12;12;9
499;Peer_C1;36;44;14;27;5
500;Peer;20;10;12;12;10
500;Peer_C1;36;44;7;29;5
501;Peer;20;10;12;12;10
501;Peer_C1;36;44;7;31;5
502;Peer;20;10;12;12;10
502;Peer_C1;36;44;7;31;5
503;Peer;20;10;12;12;10
503;Peer_C1;36;44;7;30;5
504;Peer;20;10;12;12;10
504;Peer_C1;36;44;5;30;5
505;Peer;20;10;12;12;10
505;Peer_C1;36;44;6;31;5
506;Peer;20;10;12;13;10
506;Peer_C1;24;40;6;25;4
507;Peer;20;10;12;12;10
507;Peer_C1;24;40;7;25;4
508;Peer;20;10;13;13;10
508;Peer_C1;24;40;7;25;4
509;Peer;18;9;13;11;9
509;Peer_C1;24;40;7;25;4
510;Peer;18;9;12;9;9
510;Peer_C1;24;40;7;25;4
511;Peer;18;9;12;12;9
511;Peer_C1;24;40;7;25;4
512;Peer;18;9;12;11;9
512;Peer_C1;24;40;7;22;4
513;Peer;18;9;12;10;9
513;Peer_C1;24;40;7;22;4
514;Peer;18;9;13;10;9
514;Peer_C1;24;40;7;22;4
515;Peer;18;9;13;10;9
515;Peer_C1;24;40;7;22;4
516;Peer;18;9;14;11;9
516;Peer_C1;24;40;0;24;4
517;Peer;18;9;14;11;9
517;Peer_C1;24;40;0;24;4
518;Peer;18;9;13;11;9
518;Peer_C1;24;40;0;24;4
519;Peer;18;9;14;10;9
519;Peer_C1;24;40;0;24;4
520;Peer;18;9;14;10;9
520;Peer_C1;24;40;0;24;4
521;Peer;18;9;14;12;9
521;Peer_C1;24;40;8;22;4
522;Peer;18;9;14;12;9
522;Peer_C1;24;40;8;22;4
523;Peer;18;9;14;10;9
523;Peer_C1;24;40;8;22;4
524;Peer;18;9;14;10;9
524;Peer_C1;24;40;8;22;4
525;Peer;18;9;14;10;9
525;Peer_C1;24;40;8;22;4
526;Peer;18;9;14;10;9
526;Peer_C1;36;28;8;19;4
527;Peer;18;9;14;10;9
527;Peer_C1;36;28;8;19;4
528;Peer;18;9;14;10;9
528;Peer_C1;36;28;8;19;4
529;Peer;18;9;14;10;9
529;Peer_C1;36;28;8;19;4
530;Peer;18;9;14;10;9
530;Peer_C1;36;28;8;19;4
531;Peer;18;9;14;10;9
531;Peer_C1;36;28;8;19;4
532;Peer;18;9;14;10;9
532;Peer_C1;36;28;8;19;4
533;Peer;18;9;14;10;9
533;Peer_C1;36;28;8;19;4
534;Peer;18;9;14;10;9
534;Peer_C1;36;28;8;19;4
535;Peer;18;9;14;11;9
535;Peer_C1;36;28;8;19;4
536;Peer;18;9;14;12;9
536;Peer_C1;36;28;8;19;4
537;Peer;18;9;14;11;9
537;Peer_C1;36;28;9;19;4
538;Peer;18;9;14;10;9
538;Peer_C1;36;28;9;19;4
539;Peer;18;9;14;11;9
539;Peer_C1;36;28;9;19;4
540;Peer;18;9;14;12;9
540;Peer_C1;36;28;9;19;4
541;Peer;18;9;15;12;9
541;Peer_C1;36;28;8;19;4
542;Peer;18;9;15;12;9
542;Peer_C1;48;16;8;16;4
543;Peer;18;9;15;12;9
543;Peer_C1;48;16;8;16;4
544;Peer;18;9;15;12;9
544;Peer_C1;48;16;8;16;4
545;Peer;18;9;15;12;9
545;Peer_C1;48;16;8;16;4
546;Peer;18;9;14;10;9
546;Peer_C1;48;16;18;13;4
547;Peer;18;9;14;10;9
547;Peer_C1;48;16;18;13;4
548;Peer;18;9;14;11;9
548;Peer_C1;48;16;18;13;4
549;Peer;18;9;15;11;9
549;Peer_C1;48;16;18;13;4
550;Peer;18;9;16;10;9
550;Peer_C1;48;16;18;13;4
551;Peer;18;9;16;10;9
551;Peer_C1;48;16;10;15;4
552;Peer;18;9;15;10;9
552;Peer_C1;48;16;10;15;4
553;Peer;18;9;15;10;9
553;Peer_C1;48;16;10;15;4
554;Peer;18;9;15;11;9
554;Peer_C1;48;16;10;15;4
555;Peer;18;9;15;11;9
555;Peer_C1;48;16;10;15;4
556;Peer;18;9;16;11;9
556;Peer_C1;48;16;17;12;4
557;Peer;18;9;16;11;9
557;Peer_C1;48;16;17;12;4
558;Peer;18;9;14;12;9
558;Peer_C1;48;16;17;12;4
559;Peer;18;9;15;11;9
559;Peer_C1;48;16;17;12;4
560;Peer;18;9;16;11;9
560;Peer_C1;48;16;17;12;4
561;Peer;18;9;16;11;9
561;Peer_C1;48;16;17;12;4
562;Peer;18;9;16;11;9
562;Peer_C1;48;16;16;12;4
563;Peer;18;9;16;11;9
563;Peer_C1;48;16;16;12;4
564;Peer;16;8;14;10;8
564;Peer_C1;48;16;16;12;4
565;Peer;16;8;14;10;8
565;Peer_C1;48;16;16;12;4
566;Peer;16;8;14;10;8
566;Peer_C1;48;16;16;12;4
567;Peer;16;8;14;10;8
567;Peer_C1;48;16;16;12;4
568;Peer;16;8;14;10;8
568;Peer_C1;48;16;16;12;4
569;Peer;16;8;14;10;8
569;Peer_C1;48;16;14;12;4
570;Peer;16;8;14;10;8
570;Peer_C1;48;16;14;11;4
571;Peer;14;7;12;9;7
571;Peer_C1;48;16;13;11;4
572;Peer;14;7;11;10;7
572;Peer_C1;48;16;17;9;4
573;Peer;14;7;11;10;7
573;Peer_C1;48;16;17;9;4
574;Peer;14;7;11;10;7
574;Peer_C1;48;16;17;9;4
575;Peer;14;7;10;10;7
575;Peer_C1;48;16;17;9;4
576;Peer;14;7;11;10;7
576;Peer_C1;48;16;16;10;4
577;Peer;14;7;9;10;7
577;Peer_C1;48;16;16;10;4
578;Peer;14;7;10;11;7
578;Peer_C1;48;16;16;11;4
579;Peer;14;7;9;12;7
579;Peer_C1;48;16;14;9;4
580;Peer;14;7;9;12;7
580;Peer_C1;48;16;16;8;4
581;Peer;14;7;8;13;7
581;Peer_C1;48;16;18;6;4
582;Peer;14;7;8;13;7
582;Peer_C1;48;16;13;10;4
583;Peer;14;7;8;13;7
583;Peer_C1;48;16;13;11;4
584;Peer;14;7;8;13;7
584;Peer_C1;48;16;13;11;4
585;Peer;14;7;8;13;7
585;Peer_C1;48;16;13;11;4
586;Peer;14;7;8;13;7
586;Peer_C1;48;16;9;14;4
587;Peer;14;7;8;13;7
587;Peer_C1;48;16;9;14;4
588;Peer;14;7;8;13;7
588;Peer_C1;48;16;9;14;4
589;Peer;12;6;8;10;6
589;Peer_C1;48;16;9;14;4
590;Peer;12;6;8;10;6
590;Peer_C1;48;16;9;14;4
591;Peer;12;6;8;10;6
591;Peer_C1;48;16;9;14;4
592;Peer;12;6;8;10;6
592;Peer_C1;48;16;9;12;4
593;Peer;12;6;8;10;6
593;Peer_C1;48;16;9;12;4
594;Peer;10;5;8;7;5
594;Peer_C1;48;16;9;12;4
595;Peer;10;5;8;7;5
595;Peer_C1;36;12;5;10;3
596;Peer;10;5;8;7;5
596;Peer_C1;36;12;5;10;3
597;Peer;10;5;8;7;5
597;Peer_C1;36;12;5;10;3
598;Peer;10;5;8;7;5
598;Peer_C1;24;8;5;4;2
599;Peer;10;5;8;7;5
599;Peer_C1;24;8;5;4;2
600;Peer;10;5;8;7;5
600;Peer_C1;24;8;5;4;2
